Filename: "C:\Users\Jake H\Documents\GitHub\Resilience-Project\qPCR data\6222015b\actinquant.csv"

Wellset: "Default"

Step,Cycle,Dye,Temp.,A1,A2,A3,A4,A5,A6,A7,B1,B2,B3,B4,B5,B6,B7,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,G1,G2,G3,G4,G5,G6,H1,H2,H3,H4,H5,H6,
4, 21, SBGnew, 60.0, -2.3485,-2.8918,-2.2055,-2.6293,-2.7690,-2.5807,-3.2924,-2.0468,-2.0350,-2.0351,-2.3596,-2.1329,-2.2914,-3.1785,-2.0901,-1.8627,-1.6220,-2.3576,-2.3299,-2.9458,-3.5012,-1.8892,-1.7478,-2.0032,-1.9330,-2.6399,-2.8143,-3.3183,-2.1883,-1.9337,-1.9126,-2.4657,-2.5733,-3.2028,-3.1868,-1.4359,-1.7173,-2.2283,-2.1359,-1.9284,-1.9958,-2.1255,-1.3671,-2.0866,-2.0730,-2.3497,-2.3244,-1.6195,-1.7570,-2.4676,-2.4938,-2.7719,
4, 22, SBGnew, 60.0, -2.0906,-2.4849,-1.9038,-2.4603,-2.3961,-2.3556,-3.6407,-1.7694,-1.7717,-1.7291,-2.0918,-1.8195,-1.9688,-3.5674,-1.8086,-1.5700,-1.3286,-2.0372,-2.0376,-2.6268,-3.2259,-1.5873,-1.4635,-1.6839,-1.6518,-2.4099,-2.3739,-3.2612,-1.8536,-1.6495,-1.6233,-2.1225,-2.3662,-2.7294,-3.0819,-1.1740,-1.4224,-1.9185,-1.7996,-1.6420,-1.7035,-1.7943,-1.1012,-1.7707,-1.7807,-1.9892,-2.0004,-1.3754,-1.4979,-2.1291,-2.2253,-2.3845,
4, 23, SBGnew, 60.0, -1.8339,-2.1654,-1.6306,-2.1098,-2.0830,-2.0743,-3.4410,-1.5165,-1.5005,-1.4561,-1.7877,-1.5397,-1.6878,-4.0000,-1.5477,-1.2978,-1.0772,-1.7380,-1.7453,-2.3304,-4.0000,-1.3127,-1.1962,-1.3824,-1.3584,-2.0467,-2.0825,-3.2762,-1.5478,-1.3721,-1.3477,-1.7906,-2.1543,-2.3545,-2.7041,-0.9443,-1.1503,-1.6147,-1.5051,-1.3657,-1.4301,-1.5121,-0.8687,-1.4881,-1.4893,-1.7167,-1.7191,-1.1608,-1.2609,-1.8456,-1.9256,-2.0073,
4, 24, SBGnew, 60.0, -1.5728,-1.8740,-1.3716,-1.8586,-1.7899,-1.8064,-3.4859,-1.2838,-1.2700,-1.1998,-1.5056,-1.2834,-1.4227,-3.2583,-1.2871,-1.0595,-0.8506,-1.4518,-1.4769,-2.0098,-3.7479,-1.0688,-0.9636,-1.1160,-1.0995,-1.7303,-1.7791,-3.5983,-1.2668,-1.1176,-1.0886,-1.5020,-1.9565,-2.0065,-2.3987,-0.7537,-0.8991,-1.3396,-1.2349,-1.1204,-1.1898,-1.2531,-0.6700,-1.2145,-1.2247,-1.4436,-1.4488,-0.9802,-1.0434,-1.5585,-1.6409,-1.7201,
4, 25, SBGnew, 60.0, -1.3415,-1.6161,-1.1524,-1.5868,-1.5185,-1.5389,-4.0000,-1.0796,-1.0638,-0.9789,-1.2568,-1.0542,-1.1720,-3.2954,-1.0659,-0.8549,-0.6605,-1.1960,-1.2367,-1.7215,-3.8905,-0.8591,-0.7706,-0.8818,-0.8680,-1.4230,-1.5099,-4.0000,-1.0244,-0.8948,-0.8616,-1.2379,-1.7575,-1.6962,-2.1445,-0.6006,-0.6837,-1.0786,-0.9933,-0.9112,-0.9847,-1.0332,-0.5125,-0.9731,-0.9876,-1.2015,-1.2369,-0.8315,-0.8599,-1.2982,-1.3705,-1.4436,
4, 26, SBGnew, 60.0, -1.1531,-1.3768,-0.9746,-1.3477,-1.2796,-1.3096,-3.5121,-0.9127,-0.8892,-0.7966,-1.0317,-0.8611,-0.9553,-3.0382,-0.8810,-0.6896,-0.5038,-0.9591,-1.0202,-1.4469,-3.6888,-0.6846,-0.6133,-0.6823,-0.6708,-1.1544,-1.2663,-3.7422,-0.8185,-0.7036,-0.6679,-1.0044,-1.5799,-1.4196,-1.8648,-0.4768,-0.5029,-0.8514,-0.7818,-0.7377,-0.8173,-0.8430,-0.3847,-0.7684,-0.7818,-0.9874,-1.0554,-0.7123,-0.7109,-1.0832,-1.1339,-1.2121,
4, 27, SBGnew, 60.0, -0.9981,-1.1747,-0.8229,-1.1345,-1.0725,-1.1102,-3.0711,-0.7797,-0.7430,-0.6456,-0.8378,-0.7031,-0.7719,-2.7240,-0.7304,-0.5548,-0.3761,-0.7627,-0.8400,-1.1989,-3.2365,-0.5437,-0.4842,-0.5158,-0.5088,-0.9134,-1.0579,-3.4148,-0.6513,-0.5499,-0.5085,-0.8052,-1.4246,-1.1728,-1.6016,-0.3783,-0.3559,-0.6595,-0.6127,-0.5969,-0.6831,-0.6863,-0.2851,-0.5994,-0.6114,-0.8095,-0.9048,-0.6190,-0.5895,-0.9019,-0.9333,-1.0128,
4, 28, SBGnew, 60.0, -0.8722,-1.0024,-0.7039,-0.9623,-0.8985,-0.9429,-2.8634,-0.6719,-0.6259,-0.5251,-0.6805,-0.5743,-0.6261,-2.4687,-0.6077,-0.4465,-0.2745,-0.6000,-0.6910,-0.9889,-2.8949,-0.4323,-0.3869,-0.3833,-0.3780,-0.7154,-0.8855,-2.9493,-0.5163,-0.4248,-0.3812,-0.6428,-1.2891,-0.9593,-1.3715,-0.3034,-0.2374,-0.5052,-0.4718,-0.4848,-0.5745,-0.5618,-0.2076,-0.4611,-0.4716,-0.6651,-0.7856,-0.5464,-0.4924,-0.7512,-0.7689,-0.8492,
4, 29, SBGnew, 60.0, -0.7728,-0.8630,-0.6135,-0.8165,-0.7531,-0.8082,-2.6926,-0.5886,-0.5303,-0.4314,-0.5542,-0.4731,-0.5066,-2.2874,-0.5141,-0.3644,-0.1959,-0.4687,-0.5693,-0.8134,-2.7920,-0.3459,-0.3122,-0.2789,-0.2753,-0.5523,-0.7397,-2.7096,-0.4102,-0.3274,-0.2815,-0.5096,-1.1719,-0.7807,-1.1531,-0.2480,-0.1457,-0.3775,-0.3602,-0.3965,-0.4901,-0.4615,-0.1497,-0.3508,-0.3623,-0.5498,-0.6980,-0.4934,-0.4212,-0.6323,-0.6319,-0.7140,
4, 30, SBGnew, 60.0, -0.6977,-0.7515,-0.5416,-0.7040,-0.6397,-0.7003,-2.6125,-0.5261,-0.4535,-0.3622,-0.4542,-0.3965,-0.4141,-2.0432,-0.4431,-0.3010,-0.1350,-0.3659,-0.4738,-0.6688,-2.6194,-0.2817,-0.2552,-0.1980,-0.1970,-0.4203,-0.6271,-2.5119,-0.3306,-0.2524,-0.2042,-0.4056,-1.0733,-0.6369,-0.9634,-0.2070,-0.0745,-0.2799,-0.2727,-0.3307,-0.4273,-0.3823,-0.1063,-0.2669,-0.2759,-0.4594,-0.6255,-0.4548,-0.3668,-0.5403,-0.5270,-0.6105,
4, 31, SBGnew, 60.0, -0.6398,-0.6675,-0.4884,-0.6152,-0.5503,-0.6165,-2.5631,-0.4796,-0.3930,-0.3102,-0.3769,-0.3385,-0.3437,-1.7946,-0.3909,-0.2545,-0.0905,-0.2868,-0.4028,-0.5533,-2.4103,-0.2335,-0.2126,-0.1364,-0.1374,-0.3155,-0.5390,-2.4488,-0.2699,-0.1973,-0.1471,-0.3239,-0.9878,-0.5193,-0.8003,-0.1784,-0.0234,-0.2044,-0.2064,-0.2810,-0.3790,-0.3244,-0.0782,-0.2029,-0.2105,-0.3907,-0.5749,-0.4291,-0.3282,-0.4697,-0.4444,-0.5282,
