Sample ID	User ID	Date	Time	ng/ul	A260	A280	260/280	260/230	Constant	Cursor Pos.	Cursor abs.	340 raw	Measurement Type	Serial #	Config.	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350
NF6	 Default 	 5/7/2015 	 10:59 AM 	 317.97 	  6.359 	  3.327 	   1.91 	   2.35 	  50.00 	  230 	  2.711 	  0.065 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.844	2.733	2.759	2.722	2.708	2.679	2.715	2.726	2.708	2.711	2.711	2.728	2.747	2.793	2.847	2.901	3.016	3.181	3.333	3.583	3.819	3.949	4.138	4.368	4.564	4.812	5.020	5.150	5.325	5.490	5.591	5.730	5.855	5.935	6.035	6.125	6.198	6.313	6.358	6.362	6.359	6.342	6.314	6.241	6.108	5.994	5.817	5.665	5.551	5.381	5.235	5.124	4.935	4.755	4.557	4.415	4.196	3.952	3.781	3.543	3.327	3.178	2.946	2.712	2.560	2.346	2.125	1.970	1.745	1.552	1.353	1.213	1.023	0.856	0.756	0.616	0.503	0.441	0.364	0.296	0.234	0.196	0.147	0.111	0.096	0.064	0.049	0.033	0.029	0.025	0.020	0.019	0.015	0.021	0.013	0.007	0.001	0.000	-0.003	-0.007	-0.006	-0.005	-0.001	0.004	0.004	0.007	0.007	0.003	0.003	-0.002	-0.004	-0.006	-0.007	-0.006	0.002	-0.001	0.002	0.003	0.002	0.000	0.000	-0.006	-0.016	-0.017	-0.021	-0.019	-0.022	-0.018	-0.015	-0.013	-0.012
NF6	 Default 	 5/7/2015 	 11:00 AM 	 270.17 	  5.403 	  2.794 	   1.93 	   2.38 	  50.00 	  230 	  2.271 	  0.077 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.742	2.610	2.473	2.405	2.326	2.297	2.286	2.278	2.257	2.268	2.271	2.285	2.300	2.339	2.383	2.434	2.543	2.676	2.805	3.027	3.216	3.324	3.492	3.671	3.830	4.037	4.206	4.303	4.449	4.589	4.670	4.793	4.909	4.979	5.099	5.190	5.256	5.351	5.401	5.404	5.403	5.375	5.343	5.275	5.161	5.056	4.885	4.743	4.646	4.508	4.380	4.296	4.141	3.993	3.836	3.722	3.530	3.322	3.178	2.974	2.794	2.675	2.479	2.277	2.146	1.968	1.782	1.653	1.461	1.299	1.132	1.018	0.866	0.727	0.644	0.529	0.438	0.385	0.322	0.265	0.212	0.180	0.138	0.107	0.090	0.061	0.044	0.031	0.027	0.019	0.013	0.011	0.014	0.016	0.013	0.009	0.007	0.011	0.005	0.001	0.003	0.003	0.004	0.003	0.000	0.002	0.001	-0.006	-0.009	-0.009	-0.012	-0.008	-0.006	-0.006	0.002	0.004	0.005	0.010	0.010	0.004	0.000	0.001	-0.005	-0.004	-0.009	-0.014	-0.015	-0.014	-0.010	-0.011	-0.016
NF7	 Default 	 5/7/2015 	 11:01 AM 	 191.55 	  3.831 	  1.985 	   1.93 	   2.27 	  50.00 	  230 	  1.686 	  0.070 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.174	2.017	1.910	1.873	1.804	1.752	1.741	1.702	1.690	1.686	1.686	1.683	1.682	1.696	1.725	1.760	1.814	1.909	2.002	2.147	2.299	2.372	2.483	2.610	2.726	2.866	2.980	3.053	3.149	3.247	3.309	3.394	3.483	3.543	3.639	3.711	3.752	3.817	3.837	3.837	3.831	3.805	3.781	3.735	3.658	3.578	3.471	3.368	3.302	3.209	3.107	3.043	2.930	2.824	2.709	2.632	2.492	2.348	2.253	2.111	1.985	1.899	1.762	1.621	1.531	1.402	1.272	1.183	1.047	0.937	0.825	0.745	0.637	0.542	0.484	0.400	0.333	0.297	0.251	0.209	0.174	0.150	0.125	0.103	0.092	0.068	0.053	0.043	0.042	0.038	0.028	0.025	0.027	0.032	0.029	0.023	0.015	0.018	0.016	0.016	0.018	0.020	0.023	0.022	0.020	0.022	0.020	0.012	0.008	-0.001	-0.001	-0.001	-0.001	0.000	0.005	0.005	0.009	0.011	0.004	0.000	0.000	-0.002	-0.006	-0.005	-0.007	-0.003	-0.005	-0.004	-0.003	-0.004	-0.009
NF8	 Default 	 5/7/2015 	 11:02 AM 	 361.84 	  7.237 	  3.677 	   1.97 	   2.33 	  50.00 	  230 	  3.102 	  0.040 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	3.444	3.346	3.344	3.251	3.165	3.104	3.126	3.106	3.111	3.102	3.102	3.128	3.150	3.194	3.262	3.339	3.458	3.649	3.829	4.120	4.396	4.541	4.758	5.019	5.234	5.503	5.719	5.852	6.036	6.219	6.333	6.482	6.621	6.708	6.861	6.973	7.050	7.191	7.249	7.242	7.237	7.182	7.148	7.065	6.909	6.740	6.521	6.329	6.202	6.025	5.843	5.711	5.496	5.304	5.081	4.922	4.677	4.397	4.199	3.920	3.677	3.507	3.241	2.983	2.811	2.573	2.344	2.179	1.935	1.724	1.512	1.359	1.151	0.968	0.851	0.700	0.580	0.513	0.429	0.358	0.289	0.250	0.205	0.160	0.134	0.099	0.074	0.054	0.046	0.036	0.029	0.023	0.022	0.025	0.020	0.014	0.012	0.014	0.010	0.008	0.009	0.010	0.013	0.014	0.011	0.014	0.015	0.013	0.010	0.005	0.001	-0.002	-0.002	-0.006	-0.004	-0.002	0.003	0.006	0.002	-0.001	0.000	0.001	-0.003	-0.005	-0.008	-0.004	-0.003	-0.002	0.004	0.003	0.001
NF9	 Default 	 5/7/2015 	 11:03 AM 	 166.86 	  3.337 	  1.677 	   1.99 	   2.31 	  50.00 	  230 	  1.447 	  0.074 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.771	1.691	1.630	1.598	1.560	1.494	1.483	1.456	1.440	1.447	1.447	1.462	1.467	1.497	1.535	1.584	1.642	1.732	1.819	1.946	2.073	2.134	2.225	2.331	2.426	2.538	2.633	2.691	2.771	2.859	2.914	2.987	3.072	3.120	3.200	3.251	3.289	3.331	3.349	3.345	3.337	3.316	3.296	3.248	3.172	3.103	2.995	2.900	2.840	2.751	2.671	2.617	2.521	2.426	2.327	2.254	2.128	2.001	1.913	1.779	1.677	1.605	1.483	1.372	1.301	1.191	1.086	1.013	0.897	0.805	0.713	0.641	0.553	0.473	0.422	0.347	0.295	0.263	0.226	0.191	0.157	0.135	0.113	0.095	0.086	0.062	0.050	0.043	0.039	0.039	0.034	0.035	0.035	0.038	0.035	0.030	0.022	0.022	0.019	0.011	0.013	0.015	0.015	0.017	0.017	0.022	0.020	0.013	0.010	0.003	0.001	-0.001	-0.003	-0.006	0.002	0.003	0.007	0.011	0.006	0.002	0.000	-0.002	-0.011	-0.008	-0.011	-0.008	-0.007	-0.004	0.000	0.001	-0.002
NF10	 Default 	 5/7/2015 	 11:05 AM 	 124.73 	  2.495 	  1.255 	   1.99 	   2.22 	  50.00 	  230 	  1.125 	  0.135 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.458	1.380	1.300	1.254	1.194	1.141	1.135	1.128	1.120	1.120	1.125	1.124	1.129	1.145	1.178	1.203	1.239	1.303	1.371	1.475	1.567	1.611	1.675	1.754	1.825	1.903	1.978	2.022	2.085	2.145	2.181	2.238	2.300	2.347	2.401	2.430	2.452	2.492	2.508	2.505	2.495	2.469	2.455	2.422	2.366	2.313	2.231	2.165	2.119	2.062	2.000	1.950	1.878	1.811	1.738	1.684	1.590	1.495	1.428	1.336	1.255	1.198	1.106	1.016	0.960	0.879	0.803	0.748	0.662	0.594	0.526	0.478	0.410	0.351	0.311	0.261	0.219	0.197	0.169	0.142	0.118	0.103	0.087	0.069	0.062	0.044	0.035	0.024	0.022	0.018	0.011	0.016	0.013	0.017	0.013	0.010	0.011	0.015	0.012	0.003	0.007	0.006	0.007	0.007	-0.001	-0.001	-0.001	-0.005	-0.009	-0.013	-0.014	-0.015	-0.012	-0.012	-0.004	-0.002	0.003	0.006	0.005	0.001	0.000	-0.001	-0.008	-0.009	-0.018	-0.017	-0.020	-0.017	-0.013	-0.017	-0.022
NF11	 Default 	 5/7/2015 	 11:06 AM 	 447.26 	  8.945 	  4.552 	   1.97 	   2.25 	  50.00 	  230 	  3.982 	  0.394 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	3.896	3.904	3.966	3.890	3.879	3.892	3.942	3.957	3.950	3.962	3.982	4.032	4.059	4.119	4.197	4.289	4.447	4.666	4.856	5.225	5.539	5.725	5.993	6.291	6.544	6.874	7.152	7.296	7.516	7.724	7.842	8.000	8.153	8.250	8.392	8.573	8.687	8.876	8.977	8.969	8.945	8.877	8.833	8.701	8.517	8.313	8.031	7.808	7.660	7.450	7.220	7.072	6.805	6.560	6.278	6.086	5.779	5.428	5.195	4.848	4.552	4.347	4.031	3.712	3.507	3.221	2.931	2.724	2.425	2.166	1.905	1.720	1.468	1.251	1.122	0.942	0.792	0.709	0.603	0.513	0.427	0.373	0.302	0.244	0.218	0.175	0.145	0.114	0.104	0.095	0.082	0.078	0.074	0.080	0.076	0.072	0.062	0.059	0.056	0.048	0.046	0.039	0.037	0.037	0.038	0.039	0.038	0.032	0.026	0.023	0.019	0.018	0.017	0.015	0.017	0.015	0.017	0.011	0.006	0.000	0.000	-0.001	-0.008	-0.009	-0.013	-0.010	-0.011	-0.012	-0.014	-0.019	-0.025
NF12	 Default 	 5/7/2015 	 11:07 AM 	  93.36 	  1.867 	  0.963 	   1.94 	   2.08 	  50.00 	  230 	  0.896 	  0.138 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.179	1.160	1.105	1.071	1.019	0.959	0.932	0.914	0.888	0.890	0.896	0.884	0.889	0.897	0.913	0.924	0.954	1.002	1.045	1.117	1.184	1.217	1.272	1.330	1.389	1.450	1.499	1.534	1.584	1.627	1.648	1.693	1.726	1.752	1.797	1.814	1.830	1.865	1.877	1.872	1.867	1.851	1.839	1.822	1.785	1.745	1.690	1.643	1.614	1.565	1.513	1.475	1.417	1.367	1.312	1.274	1.204	1.140	1.092	1.021	0.963	0.922	0.854	0.788	0.744	0.683	0.624	0.584	0.521	0.466	0.409	0.370	0.324	0.280	0.255	0.216	0.186	0.169	0.148	0.131	0.106	0.094	0.078	0.068	0.063	0.048	0.041	0.030	0.032	0.027	0.024	0.020	0.022	0.024	0.021	0.020	0.015	0.015	0.015	0.014	0.014	0.020	0.019	0.021	0.022	0.023	0.022	0.012	0.009	0.003	0.000	0.000	-0.001	-0.003	0.004	0.008	0.008	0.011	0.009	0.003	0.000	-0.002	-0.009	-0.009	-0.014	-0.011	-0.013	-0.008	-0.004	-0.009	-0.014
NF13	 Default 	 5/7/2015 	 11:08 AM 	 277.00 	  5.540 	  2.847 	   1.95 	   2.18 	  50.00 	  230 	  2.547 	  0.231 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.880	2.779	2.762	2.727	2.661	2.632	2.599	2.578	2.555	2.554	2.547	2.556	2.569	2.586	2.637	2.676	2.762	2.906	3.032	3.240	3.424	3.535	3.697	3.890	4.051	4.239	4.410	4.508	4.654	4.785	4.867	4.967	5.089	5.164	5.264	5.353	5.415	5.520	5.556	5.556	5.540	5.505	5.470	5.395	5.277	5.153	4.989	4.842	4.742	4.603	4.476	4.383	4.218	4.069	3.898	3.784	3.596	3.385	3.235	3.027	2.847	2.723	2.527	2.329	2.200	2.023	1.839	1.717	1.529	1.368	1.206	1.093	0.937	0.800	0.718	0.600	0.505	0.454	0.391	0.334	0.279	0.246	0.201	0.168	0.154	0.127	0.109	0.090	0.082	0.076	0.069	0.068	0.059	0.061	0.058	0.052	0.048	0.046	0.045	0.039	0.041	0.040	0.041	0.041	0.040	0.040	0.036	0.029	0.025	0.015	0.008	0.004	0.003	0.001	0.008	0.008	0.011	0.013	0.010	0.005	0.000	-0.002	-0.010	-0.011	-0.016	-0.014	-0.017	-0.015	-0.010	-0.012	-0.017
NF14	 Default 	 5/7/2015 	 11:09 AM 	 298.50 	  5.970 	  2.983 	   2.00 	   2.32 	  50.00 	  230 	  2.576 	  0.053 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.814	2.689	2.665	2.651	2.614	2.622	2.612	2.582	2.567	2.573	2.576	2.574	2.588	2.605	2.658	2.722	2.827	2.977	3.125	3.389	3.624	3.745	3.923	4.127	4.306	4.531	4.715	4.819	4.979	5.132	5.231	5.357	5.479	5.561	5.689	5.781	5.834	5.940	5.977	5.980	5.970	5.924	5.878	5.801	5.669	5.546	5.359	5.205	5.096	4.945	4.809	4.705	4.530	4.352	4.161	4.029	3.819	3.584	3.422	3.188	2.983	2.851	2.643	2.431	2.292	2.100	1.907	1.774	1.582	1.411	1.239	1.120	0.956	0.809	0.721	0.594	0.492	0.438	0.370	0.308	0.249	0.214	0.170	0.138	0.121	0.089	0.067	0.050	0.045	0.039	0.032	0.028	0.027	0.029	0.026	0.023	0.023	0.025	0.021	0.016	0.018	0.021	0.022	0.019	0.015	0.017	0.015	0.012	0.008	0.001	-0.002	-0.004	-0.003	-0.007	-0.001	-0.002	0.003	0.008	0.005	0.002	0.000	0.001	-0.005	-0.002	-0.004	-0.005	-0.005	-0.002	0.002	-0.001	-0.007
NF15	 Default 	 5/7/2015 	 11:10 AM 	 155.67 	  3.113 	  1.569 	   1.98 	   2.30 	  50.00 	  230 	  1.352 	  0.051 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.712	1.609	1.560	1.492	1.448	1.394	1.391	1.365	1.346	1.347	1.352	1.363	1.364	1.386	1.416	1.454	1.511	1.583	1.659	1.781	1.900	1.965	2.066	2.160	2.257	2.366	2.461	2.517	2.600	2.672	2.717	2.794	2.866	2.918	2.992	3.038	3.063	3.111	3.125	3.120	3.113	3.092	3.071	3.034	2.972	2.906	2.807	2.721	2.662	2.576	2.498	2.440	2.340	2.257	2.164	2.100	1.989	1.868	1.785	1.671	1.569	1.496	1.386	1.272	1.202	1.103	1.004	0.933	0.830	0.743	0.653	0.592	0.507	0.427	0.379	0.316	0.261	0.232	0.198	0.164	0.134	0.118	0.097	0.079	0.072	0.054	0.039	0.031	0.028	0.026	0.020	0.020	0.016	0.020	0.019	0.014	0.011	0.012	0.012	0.007	0.013	0.013	0.015	0.014	0.012	0.013	0.010	0.004	-0.001	-0.006	-0.009	-0.006	-0.006	-0.009	0.000	0.000	0.006	0.009	0.007	0.002	0.000	0.003	-0.005	-0.003	-0.008	-0.003	-0.003	-0.001	0.003	0.000	-0.008
NF16	 Default 	 5/7/2015 	 11:11 AM 	 135.04 	  2.701 	  1.396 	   1.94 	   2.15 	  50.00 	  230 	  1.258 	  0.139 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.591	1.524	1.472	1.423	1.355	1.311	1.298	1.284	1.260	1.264	1.258	1.247	1.253	1.259	1.274	1.295	1.341	1.406	1.469	1.580	1.679	1.732	1.811	1.894	1.975	2.070	2.151	2.198	2.266	2.331	2.367	2.432	2.489	2.527	2.584	2.621	2.650	2.684	2.708	2.708	2.701	2.682	2.667	2.636	2.572	2.521	2.435	2.360	2.313	2.250	2.185	2.135	2.063	1.994	1.915	1.862	1.765	1.660	1.589	1.487	1.396	1.333	1.231	1.137	1.075	0.991	0.902	0.840	0.749	0.675	0.599	0.541	0.462	0.399	0.358	0.300	0.252	0.225	0.192	0.166	0.139	0.121	0.101	0.082	0.076	0.057	0.044	0.032	0.031	0.028	0.023	0.023	0.025	0.031	0.033	0.034	0.030	0.032	0.029	0.024	0.022	0.020	0.016	0.018	0.015	0.016	0.015	0.008	0.004	0.000	-0.002	-0.007	-0.006	-0.008	-0.001	0.000	0.003	0.005	0.003	0.000	0.000	0.000	0.001	0.004	-0.001	0.001	-0.001	0.000	0.002	-0.002	-0.013
NF17	 Default 	 5/7/2015 	 11:13 AM 	  52.70 	  1.054 	  0.559 	   1.88 	   2.14 	  50.00 	  230 	  0.492 	  0.038 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	0.808	0.716	0.661	0.640	0.573	0.527	0.515	0.503	0.491	0.491	0.492	0.484	0.489	0.492	0.504	0.512	0.525	0.550	0.577	0.609	0.656	0.674	0.702	0.735	0.771	0.803	0.831	0.856	0.880	0.903	0.919	0.942	0.960	0.978	1.003	1.016	1.024	1.037	1.054	1.054	1.054	1.041	1.039	1.035	1.018	1.000	0.961	0.932	0.917	0.896	0.874	0.849	0.818	0.797	0.765	0.744	0.707	0.665	0.635	0.594	0.559	0.533	0.499	0.458	0.429	0.393	0.357	0.335	0.297	0.266	0.232	0.213	0.191	0.169	0.154	0.131	0.111	0.100	0.087	0.074	0.062	0.050	0.041	0.035	0.033	0.021	0.011	0.004	0.005	0.005	0.001	-0.002	0.001	0.008	0.009	0.009	0.006	0.009	0.004	0.000	-0.003	0.002	0.000	0.002	-0.003	-0.001	0.004	-0.001	-0.005	-0.006	-0.005	-0.008	-0.004	-0.004	0.002	0.005	0.006	0.010	0.004	0.004	0.000	0.001	0.000	0.002	-0.003	-0.003	-0.004	-0.004	-0.004	-0.007	-0.015
NF18	 Default 	 5/7/2015 	 11:14 AM 	 292.28 	  5.846 	  2.973 	   1.97 	   2.21 	  50.00 	  230 	  2.646 	  0.311 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.869	2.778	2.731	2.707	2.655	2.666	2.664	2.658	2.633	2.638	2.646	2.661	2.676	2.700	2.756	2.813	2.915	3.057	3.185	3.413	3.622	3.744	3.913	4.112	4.284	4.488	4.666	4.766	4.921	5.065	5.147	5.259	5.384	5.463	5.566	5.660	5.718	5.814	5.850	5.857	5.846	5.817	5.790	5.719	5.587	5.468	5.297	5.129	5.027	4.868	4.728	4.625	4.453	4.289	4.104	3.984	3.779	3.550	3.389	3.170	2.973	2.845	2.637	2.427	2.291	2.109	1.922	1.785	1.589	1.417	1.247	1.127	0.959	0.820	0.730	0.607	0.512	0.457	0.389	0.333	0.283	0.246	0.204	0.168	0.151	0.124	0.105	0.083	0.076	0.070	0.062	0.060	0.054	0.055	0.050	0.044	0.039	0.034	0.029	0.024	0.022	0.018	0.016	0.017	0.012	0.013	0.012	0.009	0.007	0.007	0.004	0.000	0.001	0.003	0.008	0.005	0.006	0.007	0.003	0.003	0.000	-0.005	-0.008	-0.009	-0.013	-0.015	-0.016	-0.018	-0.018	-0.018	-0.027
NF19	 Default 	 5/7/2015 	 11:15 AM 	  90.20 	  1.804 	  0.934 	   1.93 	   2.25 	  50.00 	  230 	  0.801 	  0.049 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.140	1.006	0.977	0.931	0.901	0.845	0.830	0.810	0.792	0.801	0.801	0.798	0.804	0.812	0.839	0.860	0.898	0.941	0.990	1.068	1.123	1.161	1.213	1.265	1.316	1.379	1.429	1.464	1.514	1.554	1.577	1.625	1.670	1.691	1.737	1.757	1.763	1.796	1.812	1.810	1.804	1.791	1.776	1.756	1.721	1.684	1.630	1.573	1.544	1.502	1.465	1.432	1.383	1.337	1.281	1.247	1.182	1.110	1.062	0.992	0.934	0.896	0.836	0.766	0.723	0.662	0.604	0.564	0.500	0.443	0.393	0.357	0.311	0.269	0.244	0.200	0.172	0.154	0.131	0.109	0.094	0.083	0.069	0.059	0.057	0.038	0.030	0.019	0.018	0.013	0.010	0.008	0.011	0.025	0.025	0.025	0.023	0.024	0.020	0.018	0.016	0.011	0.009	0.008	0.003	0.005	0.005	-0.002	-0.005	-0.009	-0.010	-0.008	-0.005	-0.006	-0.002	-0.001	0.003	0.006	0.002	0.000	0.000	0.003	0.000	0.005	0.001	0.003	0.002	0.003	0.002	-0.002	-0.010
NF20	 Default 	 5/7/2015 	 11:16 AM 	 374.23 	  7.485 	  3.772 	   1.98 	   2.36 	  50.00 	  230 	  3.176 	  0.034 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	3.271	3.268	3.256	3.180	3.133	3.113	3.139	3.163	3.161	3.174	3.176	3.196	3.241	3.290	3.362	3.438	3.563	3.752	3.938	4.279	4.549	4.711	4.945	5.223	5.445	5.720	5.951	6.072	6.258	6.448	6.565	6.699	6.842	6.924	7.053	7.173	7.270	7.428	7.496	7.503	7.485	7.456	7.408	7.319	7.139	6.967	6.727	6.532	6.405	6.222	6.055	5.920	5.706	5.500	5.261	5.093	4.827	4.530	4.321	4.040	3.772	3.602	3.338	3.063	2.891	2.648	2.403	2.229	1.986	1.771	1.557	1.401	1.187	1.005	0.893	0.736	0.612	0.541	0.453	0.380	0.312	0.265	0.213	0.172	0.148	0.109	0.083	0.062	0.051	0.044	0.034	0.032	0.030	0.038	0.035	0.032	0.032	0.028	0.025	0.022	0.017	0.016	0.018	0.017	0.013	0.014	0.015	0.010	0.010	0.004	-0.001	0.002	0.004	0.003	0.006	0.008	0.011	0.013	0.008	0.004	0.000	0.000	-0.003	0.000	-0.002	0.000	0.001	0.003	0.006	0.003	-0.004
NF20	 Default 	 5/7/2015 	 11:17 AM 	 876.31 	 17.526 	  8.649 	   2.03 	   2.24 	  50.00 	  230 	  7.826 	  0.316 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	11.078	10.429	9.941	9.640	9.052	8.506	8.148	7.923	7.849	7.838	7.826	7.873	7.929	8.038	8.314	8.540	8.932	9.329	9.676	10.331	10.890	11.282	11.746	12.337	12.781	13.405	13.929	14.249	14.707	15.106	15.389	15.751	16.186	16.473	16.871	17.134	17.305	17.552	17.619	17.604	17.526	17.399	17.289	17.047	16.629	16.293	15.737	15.225	14.880	14.379	13.917	13.616	13.100	12.576	12.006	11.619	11.041	10.361	9.902	9.248	8.649	8.263	7.673	7.060	6.655	6.107	5.529	5.127	4.574	4.067	3.570	3.222	2.707	2.261	1.991	1.644	1.365	1.200	1.000	0.827	0.693	0.615	0.513	0.413	0.350	0.307	0.243	0.220	0.190	0.155	0.142	0.130	0.098	0.086	0.084	0.076	0.070	0.062	0.063	0.062	0.067	0.055	0.036	0.015	0.010	0.004	-0.006	-0.006	-0.002	0.019	0.020	0.024	0.013	0.013	0.006	-0.008	-0.018	-0.021	-0.013	-0.010	0.000	-0.006	-0.007	-0.004	-0.006	-0.020	-0.013	-0.017	-0.034	-0.038	-0.032
NF21	 Default 	 5/7/2015 	 11:18 AM 	 233.53 	  4.671 	  2.416 	   1.93 	   2.37 	  50.00 	  230 	  1.971 	  0.057 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.338	2.227	2.169	2.086	2.040	1.993	1.992	1.982	1.967	1.971	1.971	1.993	2.000	2.022	2.065	2.119	2.207	2.319	2.431	2.615	2.785	2.884	3.020	3.188	3.320	3.488	3.629	3.717	3.841	3.962	4.035	4.127	4.238	4.320	4.429	4.516	4.571	4.654	4.685	4.688	4.671	4.644	4.621	4.552	4.457	4.361	4.228	4.103	4.027	3.906	3.796	3.712	3.572	3.444	3.306	3.204	3.037	2.866	2.739	2.572	2.416	2.309	2.141	1.975	1.867	1.709	1.547	1.436	1.269	1.128	0.987	0.888	0.750	0.628	0.559	0.460	0.384	0.342	0.285	0.239	0.196	0.175	0.141	0.112	0.103	0.076	0.063	0.046	0.044	0.037	0.034	0.032	0.031	0.036	0.033	0.031	0.026	0.026	0.023	0.019	0.020	0.018	0.022	0.023	0.022	0.024	0.022	0.017	0.014	0.010	0.006	0.005	0.005	0.003	0.009	0.010	0.012	0.014	0.008	0.003	0.000	-0.002	-0.011	-0.011	-0.013	-0.005	-0.005	0.001	0.002	0.006	0.000
NF22	 Default 	 5/7/2015 	 11:19 AM 	  86.59 	  1.732 	  0.893 	   1.94 	   2.35 	  50.00 	  230 	  0.736 	  0.018 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.060	0.965	0.919	0.881	0.839	0.796	0.789	0.758	0.738	0.740	0.736	0.729	0.736	0.750	0.757	0.781	0.819	0.870	0.912	0.985	1.045	1.077	1.130	1.189	1.245	1.308	1.360	1.396	1.444	1.488	1.514	1.556	1.594	1.614	1.657	1.680	1.696	1.729	1.741	1.735	1.732	1.727	1.718	1.695	1.663	1.625	1.577	1.534	1.509	1.464	1.423	1.389	1.332	1.288	1.233	1.200	1.135	1.065	1.017	0.950	0.893	0.853	0.789	0.720	0.676	0.616	0.563	0.521	0.455	0.402	0.347	0.308	0.265	0.217	0.191	0.154	0.129	0.112	0.093	0.077	0.059	0.049	0.039	0.030	0.022	0.003	-0.002	-0.006	-0.006	-0.007	-0.012	-0.012	-0.005	0.007	0.005	0.002	0.000	0.004	0.000	-0.007	-0.006	-0.008	-0.010	-0.009	-0.013	-0.012	-0.010	-0.016	-0.018	-0.021	-0.018	-0.016	-0.015	-0.016	-0.009	-0.007	-0.003	0.003	0.000	-0.001	0.000	0.002	0.000	0.002	-0.005	-0.003	-0.005	-0.005	-0.003	-0.007	-0.012
NF23	 Default 	 5/7/2015 	 11:20 AM 	 204.91 	  4.098 	  2.067 	   1.98 	   2.35 	  50.00 	  230 	  1.741 	  0.034 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.116	1.972	1.914	1.843	1.815	1.757	1.756	1.742	1.724	1.739	1.741	1.753	1.761	1.796	1.833	1.878	1.965	2.052	2.158	2.319	2.479	2.561	2.678	2.821	2.941	3.091	3.210	3.288	3.384	3.492	3.556	3.641	3.736	3.799	3.900	3.970	4.011	4.078	4.111	4.110	4.098	4.067	4.045	3.989	3.904	3.818	3.695	3.587	3.513	3.410	3.308	3.237	3.119	3.006	2.871	2.784	2.636	2.475	2.366	2.208	2.067	1.975	1.834	1.686	1.595	1.459	1.323	1.230	1.089	0.968	0.855	0.771	0.656	0.549	0.491	0.406	0.340	0.299	0.245	0.202	0.162	0.140	0.110	0.082	0.070	0.048	0.037	0.024	0.023	0.019	0.015	0.015	0.016	0.021	0.022	0.020	0.017	0.017	0.013	0.007	0.003	0.002	-0.002	0.000	-0.006	-0.004	0.001	-0.007	-0.006	-0.010	-0.007	-0.006	-0.003	-0.003	0.000	0.001	0.004	0.009	0.002	0.001	0.000	0.001	0.001	0.003	-0.001	0.000	0.000	0.001	0.001	-0.003	-0.006
NF24	 Default 	 5/7/2015 	 11:21 AM 	 231.38 	  4.628 	  2.391 	   1.94 	   2.34 	  50.00 	  230 	  1.981 	  0.069 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.308	2.234	2.159	2.129	2.068	2.020	2.018	1.989	1.972	1.971	1.981	1.979	1.991	2.024	2.064	2.117	2.198	2.315	2.416	2.608	2.773	2.865	3.004	3.159	3.292	3.469	3.612	3.698	3.819	3.935	4.008	4.108	4.208	4.271	4.376	4.455	4.510	4.595	4.630	4.635	4.628	4.598	4.568	4.514	4.416	4.319	4.178	4.058	3.982	3.865	3.758	3.670	3.537	3.412	3.274	3.175	3.011	2.837	2.714	2.545	2.391	2.288	2.118	1.944	1.837	1.684	1.527	1.412	1.250	1.113	0.979	0.882	0.747	0.628	0.561	0.464	0.387	0.344	0.290	0.243	0.198	0.173	0.135	0.106	0.092	0.062	0.045	0.028	0.025	0.019	0.016	0.017	0.021	0.026	0.024	0.024	0.023	0.025	0.022	0.012	0.012	0.014	0.014	0.017	0.013	0.014	0.017	0.013	0.011	0.006	0.001	0.002	0.004	0.001	0.005	0.007	0.008	0.009	0.008	0.003	0.000	-0.002	-0.009	-0.008	-0.010	-0.006	-0.009	-0.005	-0.003	-0.005	-0.008
